Cation Runtime (min),Neutral Runtime (min),Cation@Neutral Runtime (min),Neutral@Cation Runtime (min),Monomer 1,Monomer 2,Oligomer Length
240.38,56.739999999999995,15.4,12.860000000000001,50,51,2
72.58,40.16,28.38,17.5,3,79,2
79.52,0.36,38.779999999999994,2.3,14,56,2
111.72,52.56,17.380000000000003,29.5,4,17,2
269.86,159.57999999999998,13.04,34.44,55,85,2
76.66,36.16,32.06,3.2,12,75,2
172.48,132.32,17.119999999999997,32.36,82,86,2
87.68,45.5,5.18,6.2,20,69,2
83.02000000000001,37.22,36.739999999999995,25.12,8,51,2
141.72,97.46000000000001,39.14,32.099999999999994,67,99,2
80.82,22.58,25.8,31.299999999999997,15,80,2
48.2,19.5,20.72,7.3,11,19,2
74.18,65.02,18.72,11.66,52,70,2
124.53999999999999,56.3,7.08,8.84,25,26,2
136.26,58.9,15.88,25.54,7,60,2
97.28,39.22,25.099999999999998,6.26,26,51,2
117.0,43.1,22.939999999999998,15.02,34,89,2
141.24,107.46000000000001,16.72,8.219999999999999,23,85,2
104.58,52.36,41.699999999999996,24.2,64,75,2
128.57999999999998,45.04,38.22,3.66,56,69,2
65.34,52.48,20.099999999999998,18.4,3,62,2
64.84,44.2,33.94,32.56,24,70,2
101.28,47.7,19.299999999999997,6.8,28,36,2
32.08,50.14,29.4,33.52,1,98,2
40.62,29.4,8.64,16.299999999999997,3,22,2
55.7,68.4,6.14,36.76,54,93,2
180.2,94.46000000000001,37.42,31.7,28,76,2
75.44,35.5,25.0,31.54,24,30,2
115.16,97.03999999999999,34.28,12.58,75,81,2
49.82,56.6,21.66,7.04,39,59,2
61.72,58.08,32.78,25.42,11,42,2
80.32,58.0,32.76,26.74,50,91,2
88.44,43.28,18.74,18.38,57,64,2
70.64,29.46,16.52,4.54,10,94,2
42.96,57.68,9.879999999999999,12.76,20,32,2
80.88,103.0,19.439999999999998,36.08,71,83,2
58.3,53.46,11.34,19.34,59,98,2
77.14,75.03999999999999,15.24,19.4,30,50,2
85.9,56.8,21.54,29.599999999999998,65,78,2
83.94,42.6,38.86,3.62,28,58,2
39.68,28.2,30.979999999999997,22.54,6,43,2
116.08,85.5,32.0,7.56,60,82,2
127.4,58.980000000000004,17.2,18.98,74,79,2
74.84,54.26,32.76,23.08,19,28,2
78.06,59.5,40.739999999999995,4.459999999999999,31,33,2
72.68,44.4,5.08,36.82,45,92,2
156.1,63.3,12.98,17.339999999999996,16,99,2
0.6,0.54,0.12,0.12,14,23,2
45.86,29.84,6.459999999999999,26.679999999999996,4,62,2
83.64,60.019999999999996,18.86,21.8,24,85,2
110.3,54.38,25.24,34.92,18,65,2
61.9,47.019999999999996,10.74,17.32,8,24,2
80.84,34.76,31.639999999999997,14.66,3,97,2
90.56,37.12,20.18,35.02,42,67,2
72.14,48.3,18.380000000000003,16.339999999999996,64,80,2
54.0,62.120000000000005,10.64,26.74,58,60,2
137.6,224.74,28.86,34.94,25,53,2
97.98,66.58,16.259999999999998,16.04,23,70,2
63.24,60.67999999999999,14.799999999999999,27.639999999999997,49,94,2
118.34,98.44,32.260000000000005,4.5,18,25,2
74.36,48.54,23.52,23.439999999999998,8,64,2
138.06,97.1,24.060000000000002,20.02,99,100,2
122.03999999999999,0.36,21.96,32.67999999999999,14,63,2
124.1,65.78,27.179999999999996,32.36,28,83,2
63.6,60.239999999999995,36.379999999999995,18.56,53,93,2
112.74,46.8,20.839999999999996,13.4,33,52,2
103.44,152.01999999999998,28.16,26.12,71,76,2
65.94,40.96,33.66,17.68,10,61,2
99.22,54.4,35.739999999999995,6.8,80,92,2
117.9,44.9,31.62,30.56,69,100,2
72.53999999999999,38.26,4.0,28.06,9,29,2
82.86,49.76,31.06,14.6,37,50,2
55.08,140.1,38.92,12.139999999999999,17,94,2
76.62,63.260000000000005,13.1,12.860000000000001,5,74,2
83.06,46.6,32.36,25.939999999999998,44,84,2
105.17999999999999,42.56,36.260000000000005,3.02,62,63,2
80.02000000000001,33.22,25.36,30.4,20,100,2
72.82,56.5,13.88,17.419999999999998,25,93,2
44.22,70.9,37.739999999999995,12.52,9,32,2
231.3,168.0,24.54,34.82,38,61,2
93.2,52.32,8.459999999999999,24.92,80,89,2
103.16,36.22,11.34,33.879999999999995,24,45,2
86.84,50.44,37.08,20.74,1,76,2
154.26,106.62,30.8,5.9399999999999995,7,55,2
91.64,61.16,11.82,8.780000000000001,33,49,2
91.44,72.82,11.68,34.66,6,83,2
61.3,24.9,36.36,22.42,3,100,2
97.7,0.36,11.440000000000001,5.3,14,78,2
66.36,42.08,7.52,10.58,41,50,2
216.06,139.24,35.7,30.74,28,98,2
138.72,55.54,19.96,28.58,53,100,2
64.06,30.919999999999998,30.08,22.84,20,47,2
97.2,69.56,21.98,17.08,7,15,2
119.06,67.9,8.5,11.34,17,54,2
166.48000000000002,94.24000000000001,13.04,13.64,81,84,2
36.58,46.78,9.559999999999999,2.86,1,36,2
85.94,38.739999999999995,29.16,23.56,36,46,2
20.04,12.12,16.759999999999998,6.159999999999999,2,5,2
108.6,91.86,9.8,27.56,30,65,2
66.04,51.3,13.02,13.28,51,72,2
78.92,52.62,13.02,16.58,27,69,2
59.94,77.92,13.44,15.04,19,33,2
86.0,38.84,37.46,7.34,33,92,2
102.7,82.1,24.32,5.4,60,99,2
100.78,119.53999999999999,15.08,34.18,5,34,2
58.839999999999996,56.3,14.7,2.36,15,75,2
178.28,105.44,11.26,17.68,85,86,2
182.06,338.24,38.279999999999994,34.22,29,95,2
65.46000000000001,69.62,20.46,22.36,32,44,2
172.48,74.06,17.64,8.48,34,67,2
45.46,24.06,10.559999999999999,21.34,12,80,2
216.36,51.28,30.86,4.38,55,70,2
63.66,52.260000000000005,17.04,22.779999999999998,16,19,2
102.44,60.64,22.56,5.3,43,67,2
74.16,51.36,32.620000000000005,11.78,2,97,2
121.72,69.06,18.119999999999997,15.78,38,77,2
76.88,59.56,38.08,32.14,22,70,2
106.66,38.839999999999996,13.96,28.479999999999997,5,7,2
113.78,38.8,8.78,8.899999999999999,24,53,2
65.96000000000001,42.14,39.58,33.04,59,60,2
66.08,90.72,24.66,32.379999999999995,5,62,2
134.98,78.02,14.34,15.2,15,23,2
135.04,61.480000000000004,17.4,23.0,50,69,2
102.62,58.36,19.18,29.220000000000002,89,96,2
50.54,47.6,15.239999999999998,15.16,9,24,2
101.82,47.2,7.1,6.3,47,65,2
111.38,61.44,12.44,34.6,30,33,2
113.3,70.38,21.299999999999997,5.58,61,82,2
44.58,41.14,23.7,11.98,1,60,2
52.879999999999995,46.54,3.7800000000000002,24.16,11,21,2
80.44,89.97999999999999,17.58,10.52,29,58,2
96.53999999999999,49.94,42.58,36.62,66,77,2
82.98,51.36,9.02,11.12,36,50,2
107.7,68.44,12.96,11.78,63,78,2
60.86,50.480000000000004,23.52,30.639999999999997,8,29,2
163.82,98.32,32.54,34.14,37,86,2
80.38,54.779999999999994,7.1,31.36,11,61,2
108.72,67.64,21.7,15.2,32,52,2
72.32,48.54,8.620000000000001,32.32,22,30,2
51.12,123.1,29.26,14.48,34,71,2
256.86,187.48,20.46,32.58,55,66,2
185.54,130.42000000000002,19.0,13.54,69,86,2
66.22,41.08,27.76,24.82,9,64,2
79.53999999999999,40.16,5.4399999999999995,20.8,19,25,2
124.48,45.54,40.92,34.339999999999996,33,84,2
89.1,40.980000000000004,13.28,8.719999999999999,52,93,2
158.88,71.84,28.88,21.38,7,98,2
86.62,67.4,16.880000000000003,20.3,7,83,2
78.69999999999999,47.1,38.04,31.42,5,39,2
80.47999999999999,47.9,34.339999999999996,8.54,27,64,2
167.32,82.24,40.54,32.58,41,86,2
53.879999999999995,51.72,31.22,8.32,20,91,2
75.06,23.24,32.16,7.88,42,71,2
68.6,55.739999999999995,32.7,19.599999999999998,2,57,2
72.24,33.4,12.16,2.7199999999999998,4,74,2
83.94,31.86,16.48,31.0,24,93,2
39.36,38.099999999999994,26.62,32.76,2,8,2
247.98000000000002,99.82,19.92,25.46,23,26,2
93.24,41.58,30.84,29.38,33,44,2
87.44,46.04,26.599999999999998,22.86,72,97,2
90.52,61.4,25.220000000000002,10.219999999999999,54,70,2
132.68,49.980000000000004,38.17999999999999,36.5,52,53,2
114.03999999999999,95.72,29.179999999999996,9.0,61,99,2
85.08,48.0,31.06,16.560000000000002,49,82,2
107.38,41.14,7.0,22.599999999999998,8,72,2
709.88,107.5,17.299999999999997,29.56,32,92,2
188.68,101.88,11.78,36.1,84,86,2
185.36,105.86,8.04,29.599999999999998,28,95,2
101.9,86.1,12.419999999999998,15.0,53,85,2
52.1,301.9,24.12,28.3,12,56,2
81.76,53.82,23.04,33.4,37,46,2
196.51999999999998,101.52,41.879999999999995,35.48,76,95,2
77.44,36.42,12.3,15.860000000000001,50,72,2
437.5,181.24,12.32,23.939999999999998,17,82,2
95.74,61.28,18.14,17.78,15,38,2
40.38,49.17999999999999,9.6,26.8,10,77,2
72.58,35.38,32.64,20.26,12,61,2
80.58,78.96000000000001,24.979999999999997,21.26,69,71,2
203.14,129.7,34.14,31.7,55,91,2
314.4,53.68,38.699999999999996,17.66,52,64,2
113.7,74.47999999999999,11.32,29.599999999999998,29,74,2
78.78,29.3,37.3,10.52,4,98,2
82.46000000000001,58.120000000000005,38.8,35.8,51,93,2
135.46,73.1,16.32,9.18,30,84,2
43.72,70.96000000000001,26.26,6.26,37,71,2
34.66,52.52,4.6,32.5,19,49,2
109.6,58.38,27.54,9.32,28,79,2
108.56,105.97999999999999,34.92,23.06,66,80,2
60.28,47.239999999999995,17.119999999999997,34.72,21,70,2
71.28,48.42,35.36,17.5,4,43,2
41.88,28.759999999999998,21.9,19.78,2,60,2
274.68,110.28,9.379999999999999,31.4,76,79,2
77.2,65.97999999999999,37.72,20.52,62,82,2
68.02,39.18,12.96,17.56,19,92,2
104.97999999999999,43.38,11.7,16.16,29,34,2
53.84,52.32,3.42,22.779999999999998,42,46,2
161.9,110.3,25.220000000000002,18.8,5,95,2
113.78,46.22,16.58,15.739999999999998,44,65,2
78.88,54.82,26.439999999999998,32.86,11,56,2
90.92,59.84,20.8,28.54,7,34,2
86.5,31.16,7.0,32.14,19,89,2
112.94,46.839999999999996,14.88,22.279999999999998,51,53,2
50.26,35.019999999999996,21.48,17.139999999999997,4,58,2
85.84,114.58,8.84,19.86,71,97,2
65.98,32.62,31.479999999999997,9.559999999999999,36,67,2
73.38,62.46,27.54,20.56,20,26,2
67.52,48.879999999999995,19.619999999999997,19.54,5,15,2
110.67999999999999,88.78,37.42,10.24,83,84,2
76.48,40.08,29.679999999999996,31.479999999999997,9,53,2
91.22,74.34,9.26,16.28,28,62,2
83.5,55.279999999999994,24.04,24.4,6,79,2
80.36,45.72,38.620000000000005,23.179999999999996,53,72,2
88.84,127.28,38.58,19.16,32,65,2
65.62,58.14,25.779999999999998,33.64,19,52,2
91.1,41.42,15.98,15.62,31,49,2
105.88,90.1,18.14,3.3200000000000003,23,91,2
125.66,101.17999999999999,4.42,27.46,3,76,2
87.24,62.7,6.66,34.339999999999996,39,96,2
110.8,696.22,41.1,33.379999999999995,5,55,2
154.78,75.18,39.4,7.859999999999999,42,86,2
60.22,27.98,31.38,28.779999999999998,22,47,2
88.94,52.78,5.36,11.66,43,50,2
130.26,70.3,26.36,14.54,16,78,2
110.28,75.08,45.6,20.54,25,29,2
99.4,55.06,21.32,23.42,7,74,2
89.82,78.1,35.3,9.059999999999999,46,84,2
100.53999999999999,51.379999999999995,9.219999999999999,2.66,26,45,2
69.4,29.14,21.46,14.78,4,18,2
112.46000000000001,102.46000000000001,21.76,8.419999999999998,47,52,2
97.12,82.36,41.199999999999996,24.66,82,89,2
127.96000000000001,90.66,21.48,36.12,71,81,2
124.66,110.5,21.36,23.599999999999998,30,52,2
68.94,61.56,16.24,7.94,36,71,2
87.96000000000001,47.4,25.12,8.96,29,39,2
101.38,36.06,33.17999999999999,27.939999999999998,7,22,2
93.1,71.9,35.78,7.74,31,84,2
114.32,0.36,23.9,15.76,14,94,2
96.6,70.5,10.9,6.9,75,83,2
73.26,61.120000000000005,38.779999999999994,12.860000000000001,49,63,2
89.66,39.94,9.02,6.38,34,50,2
36.22,46.379999999999995,16.619999999999997,14.44,8,93,2
56.9,76.52,27.639999999999997,28.12,24,32,2
65.52000000000001,35.099999999999994,9.419999999999998,17.26,15,42,2
199.32,75.46000000000001,35.9,28.939999999999998,83,92,2
28.64,17.36,23.179999999999996,4.6,3,20,2
61.4,68.58,18.380000000000003,20.9,77,79,2
83.74,34.06,33.16,4.699999999999999,22,51,2
119.74,66.74,33.8,12.18,63,82,2
106.62,70.94,18.119999999999997,4.9399999999999995,28,34,2
69.5,38.24,20.099999999999998,2.6,43,46,2
63.5,38.4,37.86,26.2,5,43,2
59.260000000000005,43.739999999999995,28.74,21.46,20,70,2
107.42,50.68,29.34,11.0,26,53,2
77.25999999999999,61.14,8.059999999999999,2.9,58,100,2
220.3,75.34,17.98,26.92,7,62,2
233.98000000000002,43.76,29.06,14.299999999999999,46,89,2
66.62,34.42,32.48,27.56,52,72,2
87.82,61.58,25.18,18.02,29,62,2
91.1,39.32,30.74,22.76,15,82,2
74.3,40.8,17.2,6.62,9,85,2
91.98,59.019999999999996,24.58,19.52,33,65,2
62.28,48.14,18.7,36.52,11,100,2
181.16,100.58,41.339999999999996,31.16,74,95,2
75.38,66.25999999999999,16.92,24.58,12,77,2
48.56,31.1,34.04,12.219999999999999,4,15,2
93.69999999999999,46.3,8.2,35.14,8,53,2
95.62,56.66,24.62,18.2,92,100,2
65.12,37.78,10.059999999999999,29.32,5,58,2
43.339999999999996,19.919999999999998,35.839999999999996,4.0,15,19,2
70.64,57.3,30.679999999999996,15.38,56,70,2
90.68,65.46000000000001,24.599999999999998,33.44,50,53,2
83.17999999999999,59.62,33.76,5.06,37,67,2
57.18,38.22,32.16,3.02,31,44,2
91.1,49.2,29.92,16.839999999999996,6,34,2
70.56,73.86,5.04,22.42,10,56,2
109.34,68.67999999999999,23.98,33.67999999999999,51,85,2
110.84,58.78,32.66,11.78,30,92,2
99.17999999999999,42.38,10.26,15.68,24,69,2
151.7,81.66,41.52,4.68,66,96,2
84.58,54.44,12.18,35.42,83,89,2
78.36,46.08,18.14,21.56,1,81,2
128.82,74.64,11.379999999999999,38.64,84,100,2
87.96000000000001,66.4,38.66,6.66,75,98,2
54.260000000000005,57.22,23.179999999999996,16.96,10,16,2
133.96,60.1,16.82,26.36,23,47,2
98.94,62.8,18.58,21.52,62,94,2
69.96000000000001,37.44,22.06,9.32,19,84,2
122.08,46.24,28.82,33.44,17,78,2
65.5,54.32,37.18,2.66,42,50,2
102.38,507.9,6.859999999999999,29.36,5,83,2
161.46,57.0,36.64,33.78,59,81,2
89.86,77.03999999999999,7.12,26.679999999999996,2,76,2
56.6,39.019999999999996,9.64,34.54,27,39,2
80.38,40.7,25.179999999999996,11.6,31,78,2
74.24,58.839999999999996,10.74,17.08,9,22,2
48.26,39.32,17.52,18.04,44,94,2
81.75999999999999,33.38,31.32,8.6,59,66,2
181.46,115.84,34.099999999999994,13.62,38,71,2
196.64,71.56,34.620000000000005,29.939999999999998,21,81,2
118.16,77.5,18.96,18.86,7,45,2
62.14,33.3,23.32,23.26,1,66,2
71.26,37.86,24.7,28.66,20,57,2
67.1,62.66,14.44,31.36,4,29,2
136.6,49.980000000000004,41.92,19.86,53,98,2
91.56,37.88,16.36,33.46,11,67,2
164.32,72.32,18.74,5.779999999999999,17,44,2
145.07999999999998,67.42,6.859999999999999,36.879999999999995,25,58,2
69.16,37.980000000000004,9.58,11.719999999999999,37,80,2
48.44,51.3,23.36,7.159999999999999,51,62,2
97.6,51.88,26.62,5.84,4,69,2
89.92,0.36,35.86,11.6,14,28,2
116.58,75.86,40.16,6.62,16,92,2
65.08,34.3,32.42,31.299999999999997,26,34,2
170.32,86.06,13.280000000000001,25.220000000000002,30,75,2
96.6,57.620000000000005,18.759999999999998,9.44,36,56,2
77.86,84.56,27.779999999999998,6.42,77,85,2
120.78,50.08,13.34,28.8,85,96,2
93.22,33.62,30.939999999999998,29.979999999999997,5,24,2
85.72,64.69999999999999,25.76,10.1,15,65,2
71.3,45.1,27.599999999999998,4.5,29,85,2
60.68,62.94,28.26,27.7,9,62,2
81.66,38.44,8.3,31.24,19,23,2
72.34,41.86,21.96,18.68,69,80,2
130.38,50.92,35.4,22.3,96,98,2
51.18,29.759999999999998,35.279999999999994,24.16,22,36,2
94.24,53.56,18.4,36.4,32,54,2
78.32,43.42,14.64,25.46,20,97,2
82.97999999999999,44.82,19.86,8.6,53,58,2
86.92,42.3,29.139999999999997,14.66,41,80,2
64.58,48.019999999999996,19.18,35.379999999999995,27,62,2
87.52,57.4,28.88,19.22,7,85,2
103.64,73.06,14.399999999999999,29.52,18,75,2
47.18,49.620000000000005,26.46,14.799999999999999,8,34,2
47.18,17.34,14.88,18.4,2,51,2
131.52,104.02,18.04,35.239999999999995,23,60,2
142.56,94.84,20.759999999999998,5.26,97,100,2
154.38,70.32,29.279999999999998,11.059999999999999,25,43,2
48.06,40.66,13.12,3.08,42,77,2
78.2,44.04,19.939999999999998,9.379999999999999,39,67,2
95.17999999999999,68.94,7.24,34.66,12,50,2
37.56,17.7,8.780000000000001,1.9,2,11,2
63.92,60.32,23.7,16.48,4,32,2
358.12,219.3,10.22,12.42,52,55,2
142.4,91.06,19.9,26.58,29,45,2
119.48,87.18,36.64,6.16,57,81,2
101.86,89.66,8.74,16.380000000000003,80,82,2
39.54,72.58,14.339999999999998,23.8,10,71,2
134.62,84.06,31.54,18.72,17,84,2
97.52,72.64,40.44,24.979999999999997,56,57,2
119.7,55.0,26.12,25.099999999999998,50,74,2
135.88,83.0,31.92,17.08,81,100,2
104.48,72.7,22.02,12.5,76,93,2
104.34,68.26,28.8,35.18,25,98,2
93.22,63.16,40.44,32.17999999999999,60,84,2
82.24,49.22,7.06,12.42,52,98,2
76.6,43.7,40.52,8.84,46,63,2
131.72,72.52000000000001,13.88,11.059999999999999,5,29,2
100.22,528.16,8.48,17.419999999999998,67,71,2
142.54,114.12,20.339999999999996,29.479999999999997,20,81,2
119.74,41.38,9.76,35.9,41,96,2
87.94,36.66,31.679999999999996,6.56,58,66,2
49.32,48.62,16.9,32.32,42,61,2
175.96,85.88,10.06,29.24,81,99,2
51.480000000000004,65.4,18.58,27.88,26,39,2
82.3,78.78,11.6,14.06,30,78,2
72.92,0.36,23.919999999999998,9.44,14,25,2
94.16,73.58,42.699999999999996,37.46,92,97,2
137.56,82.16,39.54,39.699999999999996,97,98,2
78.32,57.38,38.279999999999994,22.16,54,60,2
103.2,63.28,23.08,24.26,29,53,2
64.14,44.099999999999994,18.02,10.96,12,46,2
47.58,39.599999999999994,16.14,22.599999999999998,4,24,2
131.76,66.76,39.8,31.5,84,96,2
127.62,137.28,26.5,24.979999999999997,32,82,2
145.32,97.14,26.58,5.1,30,38,2
69.6,58.099999999999994,33.96,32.56,15,28,2
78.8,45.96,35.120000000000005,31.139999999999997,78,79,2
89.2,55.54,31.54,18.86,50,62,2
104.46000000000001,70.76,22.919999999999998,3.02,27,34,2
127.78,59.08,4.6,26.62,80,94,2
80.78,56.5,6.92,24.639999999999997,10,67,2
70.6,26.68,6.58,24.58,24,58,2
69.92,37.36,26.02,34.36,59,70,2
159.8,117.97999999999999,16.74,10.2,38,67,2
139.48,51.34,21.82,22.8,45,54,2
107.96000000000001,36.64,25.42,3.9799999999999995,43,77,2
86.64,54.8,23.099999999999998,20.18,62,65,2
94.06,59.94,23.84,28.099999999999998,50,79,2
39.94,44.5,34.8,19.72,3,51,2
321.12,154.94,9.379999999999999,6.359999999999999,17,89,2
64.84,38.64,33.28,32.739999999999995,26,62,2
184.7,89.26,20.2,28.24,18,38,2
69.28,55.42,25.599999999999998,5.06,6,85,2
72.74,59.36,13.819999999999999,17.6,47,75,2
110.72,72.64,10.48,10.16,7,53,2
35.04,46.76,37.46,8.74,1,70,2
44.26,33.14,14.739999999999998,32.14,11,31,2
122.02,49.26,28.86,17.299999999999997,51,74,2
80.7,55.12,12.32,24.74,24,98,2
94.38,53.78,8.24,21.54,18,78,2
97.72,57.04,30.24,5.779999999999999,30,63,2
39.599999999999994,32.66,21.58,29.879999999999995,2,3,2
61.199999999999996,36.98,29.54,9.58,1,30,2
70.28,85.78,36.779999999999994,33.76,11,71,2
55.6,46.96,12.819999999999999,27.639999999999997,44,59,2
222.72,125.26,17.64,31.04,81,82,2
142.78,74.84,41.94,7.8,17,52,2
100.1,46.92,37.1,33.8,37,96,2
119.84,72.96000000000001,18.1,22.02,28,45,2
276.76,194.76,36.98,26.220000000000002,55,76,2
121.92,133.7,23.02,20.4,12,86,2
187.2,102.08,12.16,36.779999999999994,53,55,2
107.92,40.04,17.52,32.239999999999995,49,52,2
161.56,49.22,47.5,5.779999999999999,34,61,2
192.42,59.36,13.48,29.799999999999997,33,94,2
87.84,55.0,32.099999999999994,19.28,62,89,2
133.04,123.42,21.04,34.82,33,38,2
57.8,65.16,9.78,18.02,19,99,2
94.84,73.7,9.940000000000001,25.9,7,24,2
60.28,31.0,34.699999999999996,25.96,11,46,2
196.01999999999998,67.24,13.379999999999999,4.26,50,95,2
84.4,48.42,18.04,6.919999999999999,36,77,2
43.26,25.9,13.56,14.860000000000001,20,36,2
99.36,75.64,21.26,15.02,30,54,2
77.74,58.18,34.22,17.86,3,26,2
102.94,69.1,7.76,3.38,83,94,2
142.88,43.46,33.17999999999999,32.5,8,95,2
135.52,61.8,27.34,12.54,75,85,2
89.78,73.46000000000001,36.9,25.139999999999997,47,99,2
146.42,0.42,32.44,28.599999999999998,14,92,2
166.26,82.2,15.76,34.18,16,28,2
96.38,63.48,10.940000000000001,31.479999999999997,6,69,2
93.44,58.019999999999996,29.36,21.74,42,96,2
82.34,64.12,16.02,9.719999999999999,5,45,2
150.3,89.53999999999999,18.54,24.54,39,86,2
82.8,49.4,6.76,25.54,3,66,2
31.04,31.54,24.02,7.8999999999999995,19,42,2
59.56,100.1,33.04,15.799999999999999,64,71,2
67.2,59.52,32.84,4.16,31,59,2
63.64,55.120000000000005,9.219999999999999,28.42,6,29,2
178.32,88.94,14.32,30.62,38,50,2
68.14,43.76,10.14,12.08,22,57,2
103.7,59.26,33.0,6.359999999999999,63,84,2
94.78,38.24,12.32,5.06,24,74,2
61.58,53.099999999999994,10.8,19.9,46,94,2
43.46,26.66,6.02,8.62,1,47,2
158.98,108.8,25.04,30.38,17,25,2
70.46,53.16,39.279999999999994,36.1,7,64,2
98.4,57.06,12.86,4.220000000000001,33,78,2
84.74,54.5,13.18,11.12,9,98,2
84.47999999999999,38.58,20.839999999999996,20.84,27,83,2
83.8,65.1,24.639999999999997,9.74,25,39,2
155.56,87.6,42.52,34.3,82,99,2
75.08,26.4,26.599999999999998,11.299999999999999,41,61,2
213.46,85.8,28.66,17.92,67,86,2
44.2,55.28,20.28,27.220000000000002,36,37,2
110.82,93.22,39.4,10.819999999999999,20,76,2
142.26,68.3,37.44,36.739999999999995,34,96,2
123.14,0.54,15.9,12.68,14,52,2
448.42,215.54,28.02,26.86,55,81,2
58.34,31.48,25.58,10.96,2,30,2
64.1,76.92,23.76,24.099999999999998,12,71,2
51.7,26.14,34.739999999999995,30.04,47,59,2
76.18,62.06,19.6,34.839999999999996,33,63,2
71.16,49.48,9.1,35.18,27,98,2
102.12,72.68,28.979999999999997,31.759999999999998,29,64,2
57.14,55.980000000000004,24.84,21.46,10,50,2
172.16,33.34,29.58,8.16,45,78,2
118.38,80.88,33.86,20.72,28,29,2
51.56,52.519999999999996,33.4,14.319999999999999,6,32,2
60.64,43.019999999999996,15.04,34.36,31,42,2
113.24,151.88,36.66,23.720000000000002,28,69,2
104.56,61.3,36.64,36.56,53,79,2
76.02,70.64,37.0,36.279999999999994,21,60,2
64.66,23.72,23.56,35.26,43,80,2
96.9,65.19999999999999,8.54,5.0,4,53,2
81.03999999999999,41.16,8.22,13.639999999999999,44,75,2
51.66,56.46,13.24,34.54,42,56,2
53.66,47.620000000000005,19.14,17.18,19,82,2
102.64,78.0,25.54,7.58,25,62,2
109.0,63.5,39.32,26.04,74,85,2
98.7,78.82,16.439999999999998,27.38,33,75,2
94.58,67.22,8.919999999999998,31.96,15,92,2
132.54,103.18,31.099999999999998,29.179999999999996,17,28,2
79.56,99.97999999999999,34.8,7.919999999999999,46,99,2
94.67999999999999,33.88,16.68,13.52,52,62,2
54.08,56.34,17.18,35.56,26,58,2
84.17999999999999,0.36,23.639999999999997,23.439999999999998,14,44,2
243.4,160.48,11.08,22.78,55,97,2
68.28,30.34,33.44,11.36,31,54,2
52.019999999999996,52.1,18.7,14.6,37,77,2
86.74000000000001,71.9,26.62,9.899999999999999,95,98,2
108.6,73.46000000000001,13.26,4.88,56,60,2
118.78,79.84,8.54,36.62,32,38,2
154.18,77.34,17.64,6.9399999999999995,18,99,2
72.64,38.08,12.82,36.58,24,79,2
58.06,45.34,18.139999999999997,8.32,10,46,2
133.82,83.64,37.879999999999995,18.8,51,95,2
101.8,67.17999999999999,32.379999999999995,25.639999999999997,16,65,2
68.6,42.12,15.819999999999999,35.68,15,49,2
18.94,74.92,35.5,32.94,1,91,2
110.08,103.44,36.5,26.36,21,76,2
368.03999999999996,123.14,37.42,26.279999999999998,27,55,2
199.54,110.96000000000001,37.54,26.38,66,86,2
46.94,42.58,30.16,25.179999999999996,6,64,2
132.2,84.24,14.02,14.42,16,25,2
49.76,49.5,28.9,2.12,8,98,2
45.9,51.9,15.0,27.52,24,39,2
79.02,33.46,18.36,32.08,44,63,2
121.26,43.519999999999996,17.54,10.34,7,29,2
109.88,82.47999999999999,32.82,19.04,25,74,2
176.52,94.52,12.6,7.919999999999999,23,57,2
213.07999999999998,136.12,29.26,37.6,38,86,2
97.3,62.14,26.76,31.7,43,96,2
68.76,34.72,11.559999999999999,36.199999999999996,18,42,2
61.36,42.16,23.139999999999997,32.019999999999996,36,61,2
53.480000000000004,56.66,12.219999999999999,32.92,71,91,2
85.82,71.36,8.559999999999999,30.099999999999998,30,42,2
92.44,48.32,29.58,36.98,18,59,2
128.18,62.04,40.72,6.24,10,86,2
107.34,65.75999999999999,32.64,24.5,56,100,2
67.56,36.18,18.64,34.12,6,100,2
76.22,46.66,21.939999999999998,35.32,44,78,2
86.56,60.42,39.14,26.06,50,83,2
76.0,49.78,27.02,36.82,32,63,2
131.92,71.62,17.060000000000002,24.92,25,100,2
83.28,28.86,8.56,16.16,75,93,2
86.22,70.92,17.799999999999997,28.639999999999997,53,74,2
122.24,67.7,36.48,24.24,55,57,2
77.42,0.36,29.179999999999996,25.34,14,84,2
239.07999999999998,55.58,30.32,18.32,9,55,2
77.52,57.58,31.3,29.979999999999997,46,59,2
65.96000000000001,45.04,13.2,18.82,3,30,2
84.66,58.4,36.92,7.88,45,75,2
160.3,73.7,37.279999999999994,28.58,79,95,2
51.94,36.0,19.9,8.48,22,41,2
134.64,47.38,24.639999999999997,5.0,63,92,2
117.34,53.64,27.639999999999997,6.9799999999999995,18,82,2
65.52,39.9,27.82,36.1,42,80,2
96.96000000000001,42.64,16.52,6.14,5,53,2
60.72,66.52000000000001,22.66,10.16,50,58,2
35.06,33.739999999999995,24.36,19.66,3,70,2
310.5,137.96,41.36,17.439999999999998,23,97,2
51.04,42.08,30.599999999999998,23.08,19,54,2
56.26,16.42,21.56,4.06,9,15,2
71.06,55.04,32.42,17.68,8,58,2
40.48,52.6,9.64,28.84,20,60,2
96.74,57.56,20.28,7.58,33,100,2
91.94,47.4,38.9,23.779999999999998,52,79,2
76.7,27.54,8.36,36.339999999999996,15,89,2
89.08,58.480000000000004,32.86,4.16,7,72,2
71.64,66.62,27.24,25.4,60,65,2
143.72,97.02,39.94,28.7,50,76,2
